,cell_id,banksy_leiden_0.7
bbhchgki-1,bbhchgki-1,NA
bbhcican-1,bbhcican-1,NA
bbhcidma-1,bbhcidma-1,NA
bbhcjgmm-1,bbhcjgmm-1,NA
bbhckcjl-1,bbhckcjl-1,NA
bbhcpegd-1,bbhcpegd-1,NA
bbhdabpo-1,bbhdabpo-1,NA
bbhdapjh-1,bbhdapjh-1,NA
bbhdbbjp-1,bbhdbbjp-1,NA
bbhddppa-1,bbhddppa-1,NA
bbhdikkj-1,bbhdikkj-1,NA
bbhdilnb-1,bbhdilnb-1,NA
bbhdoemf-1,bbhdoemf-1,NA
bbhdogdh-1,bbhdogdh-1,NA
bbheaipn-1,bbheaipn-1,NA
bbhecake-1,bbhecake-1,NA
bbhecjki-1,bbhecjki-1,NA
bbhedlkj-1,bbhedlkj-1,NA
bbheiddn-1,bbheiddn-1,NA
bbhfcihl-1,bbhfcihl-1,NA
bbhfdbjb-1,bbhfdbjb-1,NA
bbhffanp-1,bbhffanp-1,NA
bbhffegl-1,bbhffegl-1,NA
bbhfhapl-1,bbhfhapl-1,NA
bbhfhjpj-1,bbhfhjpj-1,NA
bbhflibj-1,bbhflibj-1,NA
bbhfnpbj-1,bbhfnpbj-1,NA
bbhgbdap-1,bbhgbdap-1,NA
bbhgcben-1,bbhgcben-1,NA
bbhgddgi-1,bbhgddgi-1,NA
bbhgfana-1,bbhgfana-1,NA
bbhgfchi-1,bbhgfchi-1,NA
bbhggbgk-1,bbhggbgk-1,NA
bbhgjodo-1,bbhgjodo-1,NA
bbhgkgcp-1,bbhgkgcp-1,NA
bbhgoghb-1,bbhgoghb-1,NA
bbhgoocd-1,bbhgoocd-1,NA
bbhgpiho-1,bbhgpiho-1,NA
bbhhadkg-1,bbhhadkg-1,NA
bbhheclb-1,bbhheclb-1,NA
bbhhhcne-1,bbhhhcne-1,NA
bbhhhkbd-1,bbhhhkbd-1,NA
bbhhhlah-1,bbhhhlah-1,NA
bbhhkpgo-1,bbhhkpgo-1,NA
bbhhnhjc-1,bbhhnhjc-1,NA
bbhiakan-1,bbhiakan-1,NA
bbhibfae-1,bbhibfae-1,NA
bbhicceo-1,bbhicceo-1,NA
bbhiihdj-1,bbhiihdj-1,NA
bbhimhhj-1,bbhimhhj-1,NA
bbhjcbil-1,bbhjcbil-1,NA
bbhjdkac-1,bbhjdkac-1,NA
bbhjfbac-1,bbhjfbac-1,NA
bbhjgojj-1,bbhjgojj-1,NA
bbhjibge-1,bbhjibge-1,NA
bbhjikga-1,bbhjikga-1,NA
bbhjkmcb-1,bbhjkmcb-1,NA
bbhkfhbn-1,bbhkfhbn-1,NA
bbhkkaae-1,bbhkkaae-1,NA
bbhkkoih-1,bbhkkoih-1,NA
bbhkpgcl-1,bbhkpgcl-1,NA
bbhlacip-1,bbhlacip-1,NA
bbhligcn-1,bbhligcn-1,NA
bbhljdjd-1,bbhljdjd-1,NA
bbhlohpi-1,bbhlohpi-1,NA
bbhlpcck-1,bbhlpcck-1,NA
bbhmengj-1,bbhmengj-1,NA
bbhmloge-1,bbhmloge-1,NA
bbhmmmjg-1,bbhmmmjg-1,NA
bbhmnflp-1,bbhmnflp-1,NA
bbhmpmeg-1,bbhmpmeg-1,NA
bbhnclam-1,bbhnclam-1,NA
bbhndoaf-1,bbhndoaf-1,NA
bbhnhjma-1,bbhnhjma-1,NA
bbhnnegc-1,bbhnnegc-1,NA
bbhnoddg-1,bbhnoddg-1,NA
bbhnpcdf-1,bbhnpcdf-1,NA
bbhobhke-1,bbhobhke-1,NA
bbhoblkm-1,bbhoblkm-1,NA
bbhojhji-1,bbhojhji-1,NA
bbhokhej-1,bbhokhej-1,NA
bbhpbcfb-1,bbhpbcfb-1,NA
bbhpcdnp-1,bbhpcdnp-1,NA
bbhpfnjc-1,bbhpfnjc-1,NA
bbiaapbm-1,bbiaapbm-1,NA
bbiacall-1,bbiacall-1,NA
bbiafcmc-1,bbiafcmc-1,NA
bbiaggjo-1,bbiaggjo-1,NA
bbiajifa-1,bbiajifa-1,NA
bbiambme-1,bbiambme-1,NA
bbianapg-1,bbianapg-1,NA
bbibebha-1,bbibebha-1,NA
bbibfedp-1,bbibfedp-1,NA
bbibfknm-1,bbibfknm-1,NA
bbibifpc-1,bbibifpc-1,NA
bbibjnnp-1,bbibjnnp-1,NA
bbibnjkh-1,bbibnjkh-1,NA
bbibpfhc-1,bbibpfhc-1,NA
bbicclfd-1,bbicclfd-1,NA
bbicecke-1,bbicecke-1,NA
bbicepgf-1,bbicepgf-1,NA
bbicnfmb-1,bbicnfmb-1,NA
bbicohfa-1,bbicohfa-1,NA
bbicpech-1,bbicpech-1,NA
bbidfdnk-1,bbidfdnk-1,NA
bbidifda-1,bbidifda-1,NA
bbidihpi-1,bbidihpi-1,NA
bbidpkgp-1,bbidpkgp-1,NA
bbidpobj-1,bbidpobj-1,NA
bbieacfo-1,bbieacfo-1,NA
bbiebgpo-1,bbiebgpo-1,NA
bbieicha-1,bbieicha-1,NA
bbieihki-1,bbieihki-1,NA
bbiekhkd-1,bbiekhkd-1,NA
bbielgli-1,bbielgli-1,NA
bbiepged-1,bbiepged-1,NA
bbieplif-1,bbieplif-1,NA
bbifcjml-1,bbifcjml-1,NA
bbifdcjl-1,bbifdcjl-1,NA
bbificmc-1,bbificmc-1,NA
bbifpmja-1,bbifpmja-1,NA
bbigepbd-1,bbigepbd-1,NA
bbiggilp-1,bbiggilp-1,NA
bbighnpf-1,bbighnpf-1,NA
bbigopce-1,bbigopce-1,NA
bbihdoea-1,bbihdoea-1,NA
bbiheglg-1,bbiheglg-1,NA
bbihfdkk-1,bbihfdkk-1,NA
bbihjomg-1,bbihjomg-1,NA
bbihnhom-1,bbihnhom-1,NA
bbiicklp-1,bbiicklp-1,NA
bbiidgcb-1,bbiidgcb-1,NA
bbiidgpn-1,bbiidgpn-1,NA
bbiiefkj-1,bbiiefkj-1,NA
bbiilopa-1,bbiilopa-1,NA
bbijgjdg-1,bbijgjdg-1,NA
bbijhdmi-1,bbijhdmi-1,NA
bbijiipj-1,bbijiipj-1,NA
bbikanmn-1,bbikanmn-1,NA
bbikceam-1,bbikceam-1,NA
bbikdnna-1,bbikdnna-1,NA
bbikkneg-1,bbikkneg-1,NA
bbikmlbi-1,bbikmlbi-1,NA
bbiknlgk-1,bbiknlgk-1,NA
bbilbaea-1,bbilbaea-1,NA
bbilbohd-1,bbilbohd-1,NA
bbilkfkj-1,bbilkfkj-1,NA
bbilkfob-1,bbilkfob-1,NA
bbimalai-1,bbimalai-1,NA
bbimeeln-1,bbimeeln-1,NA
bbimfnjm-1,bbimfnjm-1,NA
bbimiahc-1,bbimiahc-1,NA
bbimjajd-1,bbimjajd-1,NA
bbimjnjf-1,bbimjnjf-1,NA
bbimjpem-1,bbimjpem-1,NA
bbimmedm-1,bbimmedm-1,NA
bbimoegl-1,bbimoegl-1,NA
bbinfhfh-1,bbinfhfh-1,NA
bbinkfcm-1,bbinkfcm-1,NA
bbinlglp-1,bbinlglp-1,NA
bbinmaji-1,bbinmaji-1,NA
bbinnjpk-1,bbinnjpk-1,NA
bbinoafj-1,bbinoafj-1,NA
bbiobioc-1,bbiobioc-1,NA
bbiodmkg-1,bbiodmkg-1,NA
bbiojlkf-1,bbiojlkf-1,NA
bbioocce-1,bbioocce-1,NA
bbiopgff-1,bbiopgff-1,NA
bbioppnj-1,bbioppnj-1,NA
bbipbfjf-1,bbipbfjf-1,NA
bbipccjh-1,bbipccjh-1,NA
bbipchkj-1,bbipchkj-1,NA
bbipnaaj-1,bbipnaaj-1,NA
bbjaecnl-1,bbjaecnl-1,NA
bbjaenca-1,bbjaenca-1,NA
bbjahibf-1,bbjahibf-1,NA
bbjahnea-1,bbjahnea-1,NA
bbjambfh-1,bbjambfh-1,NA
bbjamend-1,bbjamend-1,NA
bbjapaik-1,bbjapaik-1,NA
bbjbihoa-1,bbjbihoa-1,NA
bbjbjkaj-1,bbjbjkaj-1,NA
bbjbmfjo-1,bbjbmfjo-1,NA
bbjcafkb-1,bbjcafkb-1,NA
bbjccmei-1,bbjccmei-1,NA
bbjcfkeo-1,bbjcfkeo-1,NA
bbjckopm-1,bbjckopm-1,NA
bbjcmcpa-1,bbjcmcpa-1,NA
bbjcpbmg-1,bbjcpbmg-1,NA
bbjdhlfk-1,bbjdhlfk-1,NA
bbjdjlcb-1,bbjdjlcb-1,NA
bbjdlopc-1,bbjdlopc-1,NA
bbjdmjbg-1,bbjdmjbg-1,NA
bbjdnhbg-1,bbjdnhbg-1,NA
bbjeakgo-1,bbjeakgo-1,NA
bbjeigbd-1,bbjeigbd-1,NA
bbjejgah-1,bbjejgah-1,NA
bbjejmjd-1,bbjejmjd-1,NA
bbjeninb-1,bbjeninb-1,NA
bbjepmea-1,bbjepmea-1,NA
bbjfgjnn-1,bbjfgjnn-1,NA
bbjfgpdl-1,bbjfgpdl-1,NA
bbjfinda-1,bbjfinda-1,NA
bbjfpckb-1,bbjfpckb-1,NA
bbjiiiig-1,bbjiiiig-1,NA
bbjimmkd-1,bbjimmkd-1,NA
bbjiofdl-1,bbjiofdl-1,NA
bbjipgph-1,bbjipgph-1,NA
bbjjcjpa-1,bbjjcjpa-1,NA
bbjjhbad-1,bbjjhbad-1,NA
bbjjoggo-1,bbjjoggo-1,NA
bbjjpldl-1,bbjjpldl-1,NA
bbjkbccn-1,bbjkbccn-1,NA
bbjoaikd-1,bbjoaikd-1,NA
bbjobadc-1,bbjobadc-1,NA
bbjochjb-1,bbjochjb-1,NA
bbjodemd-1,bbjodemd-1,NA
bbjodnfl-1,bbjodnfl-1,NA
bbjoikok-1,bbjoikok-1,NA
bbjokdhe-1,bbjokdhe-1,NA
bbjooohf-1,bbjooohf-1,NA
bbjopmbl-1,bbjopmbl-1,NA
bbjpgpon-1,bbjpgpon-1,NA
bbjpkode-1,bbjpkode-1,NA
bbkabgnc-1,bbkabgnc-1,NA
bbkabnmk-1,bbkabnmk-1,NA
bbkacimj-1,bbkacimj-1,NA
bbkaclaa-1,bbkaclaa-1,NA
bbkafagg-1,bbkafagg-1,NA
bbkajaab-1,bbkajaab-1,NA
bbkajjoe-1,bbkajjoe-1,NA
bbkanimj-1,bbkanimj-1,NA
bbkbbgfl-1,bbkbbgfl-1,NA
bbkbmllj-1,bbkbmllj-1,NA
bbkbnclb-1,bbkbnclb-1,NA
bbkcbmgj-1,bbkcbmgj-1,NA
bbkcgejh-1,bbkcgejh-1,NA
bbkcgfgp-1,bbkcgfgp-1,NA
bbkchbfj-1,bbkchbfj-1,NA
bbkckbgf-1,bbkckbgf-1,NA
bbkckjkk-1,bbkckjkk-1,NA
bbkcmijo-1,bbkcmijo-1,NA
bbkcodll-1,bbkcodll-1,NA
bbkcofpg-1,bbkcofpg-1,NA
bbkdedil-1,bbkdedil-1,NA
bbkdjcic-1,bbkdjcic-1,NA
bbkdndjl-1,bbkdndjl-1,NA
bbkdpaba-1,bbkdpaba-1,NA
bbkeeeko-1,bbkeeeko-1,NA
bbkeeick-1,bbkeeick-1,NA
bbkegonp-1,bbkegonp-1,NA
bbkeiakj-1,bbkeiakj-1,NA
bbkfbace-1,bbkfbace-1,NA
bbkfbgld-1,bbkfbgld-1,NA
bbkffbjj-1,bbkffbjj-1,NA
bbkffbne-1,bbkffbne-1,NA
bbkfgefa-1,bbkfgefa-1,NA
bbkfkdpd-1,bbkfkdpd-1,NA
bbkfmmki-1,bbkfmmki-1,NA
bbkgafie-1,bbkgafie-1,NA
bbkgdagd-1,bbkgdagd-1,NA
bbkghkoe-1,bbkghkoe-1,NA
bbkglcjp-1,bbkglcjp-1,NA
bbkgmcna-1,bbkgmcna-1,NA
bbkgoabp-1,bbkgoabp-1,NA
bbkhhaio-1,bbkhhaio-1,NA
bbkhhlhl-1,bbkhhlhl-1,NA
bbkhnpoh-1,bbkhnpoh-1,NA
bbkhpgca-1,bbkhpgca-1,NA
bbkiblon-1,bbkiblon-1,NA
bbkicelj-1,bbkicelj-1,NA
bbkicofa-1,bbkicofa-1,NA
bbkidahd-1,bbkidahd-1,NA
bbkifdim-1,bbkifdim-1,NA
bbkifgmk-1,bbkifgmk-1,NA
bbkihlip-1,bbkihlip-1,NA
bbkimfcn-1,bbkimfcn-1,NA
bbkiognf-1,bbkiognf-1,NA
bbkjcadp-1,bbkjcadp-1,NA
bbkjdaad-1,bbkjdaad-1,NA
bbkjidnk-1,bbkjidnk-1,NA
bbkjifmc-1,bbkjifmc-1,NA
bbkjinfk-1,bbkjinfk-1,NA
bbkjjpia-1,bbkjjpia-1,NA
bbkjnmak-1,bbkjnmak-1,NA
bbkkdclk-1,bbkkdclk-1,NA
bbkkekep-1,bbkkekep-1,NA
bbkkkkjg-1,bbkkkkjg-1,NA
bbkkknld-1,bbkkknld-1,NA
bbklalji-1,bbklalji-1,NA
bbklcdme-1,bbklcdme-1,NA
bbklckoa-1,bbklckoa-1,NA
bbkldoeg-1,bbkldoeg-1,NA
bbkllnek-1,bbkllnek-1,NA
bbklmhaj-1,bbklmhaj-1,NA
bbklmkpl-1,bbklmkpl-1,NA
bbklpikk-1,bbklpikk-1,NA
bbkmbmof-1,bbkmbmof-1,NA
bbkmcdln-1,bbkmcdln-1,NA
bbkmghib-1,bbkmghib-1,NA
bbkmjbci-1,bbkmjbci-1,NA
bbkmjeag-1,bbkmjeag-1,NA
bbkmjkbk-1,bbkmjkbk-1,NA
bbkmplpp-1,bbkmplpp-1,NA
bbknfilf-1,bbknfilf-1,NA
bbknglgd-1,bbknglgd-1,NA
bbkobane-1,bbkobane-1,NA
bbkokelo-1,bbkokelo-1,NA
bcenlmil-1,bcenlmil-1,NA
bcfknfdi-1,bcfknfdi-1,NA
bcfldble-1,bcfldble-1,NA
bcfldgcb-1,bcfldgcb-1,NA
bcflfkcc-1,bcflfkcc-1,NA
bcflflbi-1,bcflflbi-1,NA
bcfmaimd-1,bcfmaimd-1,NA
bcfmdmpn-1,bcfmdmpn-1,NA
bcfmejlj-1,bcfmejlj-1,NA
bcfmelil-1,bcfmelil-1,NA
bcfmjkod-1,bcfmjkod-1,NA
bcfmolle-1,bcfmolle-1,NA
bcfnjemi-1,bcfnjemi-1,NA
bcfnkohe-1,bcfnkohe-1,NA
bcfocdjc-1,bcfocdjc-1,NA
bcfofcmo-1,bcfofcmo-1,NA
bcfofpgm-1,bcfofpgm-1,NA
bcfolhpp-1,bcfolhpp-1,NA
bcfomdli-1,bcfomdli-1,NA
bcfpbomb-1,bcfpbomb-1,NA
bcfpdlbn-1,bcfpdlbn-1,NA
bcfpefkh-1,bcfpefkh-1,NA
bcfpjphh-1,bcfpjphh-1,NA
bcfpoefd-1,bcfpoefd-1,NA
bcfpoicd-1,bcfpoicd-1,NA
bcfppfpi-1,bcfppfpi-1,NA
bcfpppng-1,bcfpppng-1,NA
bcgadhfn-1,bcgadhfn-1,NA
bcgaecff-1,bcgaecff-1,NA
bcgaieof-1,bcgaieof-1,NA
bcgaodbd-1,bcgaodbd-1,NA
bcgaofji-1,bcgaofji-1,NA
bcgbbidd-1,bcgbbidd-1,NA
bcgbheaj-1,bcgbheaj-1,NA
bcgcbpga-1,bcgcbpga-1,NA
bcgcdioj-1,bcgcdioj-1,NA
bcgckcjm-1,bcgckcjm-1,NA
bcgckije-1,bcgckije-1,NA
bcgfjhfl-1,bcgfjhfl-1,NA
bcgfkmip-1,bcgfkmip-1,NA
bcgflhec-1,bcgflhec-1,NA
bcgfpmjg-1,bcgfpmjg-1,NA
bcggbfdm-1,bcggbfdm-1,NA
bcggdfjf-1,bcggdfjf-1,NA
bcgggmjo-1,bcgggmjo-1,NA
bcggioej-1,bcggioej-1,NA
bdifhglg-1,bdifhglg-1,NA
bdihbedp-1,bdihbedp-1,NA
bdihglkm-1,bdihglkm-1,NA
bdihgmhl-1,bdihgmhl-1,NA
bdihmfdj-1,bdihmfdj-1,NA
bdihnnfo-1,bdihnnfo-1,NA
bdmadnfl-1,bdmadnfl-1,3
bdmahggf-1,bdmahggf-1,4
bdmahocb-1,bdmahocb-1,4
bdmahpmo-1,bdmahpmo-1,4
bdmamcco-1,bdmamcco-1,4
bdmbcgfo-1,bdmbcgfo-1,4
bdmbckjh-1,bdmbckjh-1,3
bdmbfffe-1,bdmbfffe-1,4
bdmbnjgb-1,bdmbnjgb-1,4
bdmbodkc-1,bdmbodkc-1,4
bdmcanch-1,bdmcanch-1,4
bdmccmpd-1,bdmccmpd-1,4
bdmciflb-1,bdmciflb-1,4
bdmdbkob-1,bdmdbkob-1,4
bdmdcnop-1,bdmdcnop-1,4
bdmdhcho-1,bdmdhcho-1,4
bdmdicjf-1,bdmdicjf-1,4
bdmdnppn-1,bdmdnppn-1,4
bdmejmnf-1,bdmejmnf-1,4
bdmekngp-1,bdmekngp-1,4
bdmemban-1,bdmemban-1,7
bdmeoepe-1,bdmeoepe-1,7
bdmfbbhk-1,bdmfbbhk-1,7
bdmfedid-1,bdmfedid-1,7
bdmfeiid-1,bdmfeiid-1,4
bdmfkakk-1,bdmfkakk-1,4
bdmfkehj-1,bdmfkehj-1,4
bdmgeeol-1,bdmgeeol-1,4
bdmgenio-1,bdmgenio-1,7
bdmgmjge-1,bdmgmjge-1,3
bdmhbjbd-1,bdmhbjbd-1,4
bdmhdjlk-1,bdmhdjlk-1,4
bdmhgndl-1,bdmhgndl-1,4
bdmhmdji-1,bdmhmdji-1,7
bdmhnjia-1,bdmhnjia-1,9
bdmhpbdo-1,bdmhpbdo-1,7
bdmhpikh-1,bdmhpikh-1,7
bdmijano-1,bdmijano-1,7
bdmijebm-1,bdmijebm-1,7
bdmikbjj-1,bdmikbjj-1,7
bdminejh-1,bdminejh-1,7
bdmipjcn-1,bdmipjcn-1,7
bdmjakib-1,bdmjakib-1,7
bdmjbbba-1,bdmjbbba-1,7
bdmjdejj-1,bdmjdejj-1,7
bdmjhfdg-1,bdmjhfdg-1,7
bdmjhkkh-1,bdmjhkkh-1,7
bdmjkiph-1,bdmjkiph-1,7
bdmjklmd-1,bdmjklmd-1,4
bdmjkojc-1,bdmjkojc-1,4
bdmjmkch-1,bdmjmkch-1,4
bdmjnaok-1,bdmjnaok-1,4
bdmkdkbh-1,bdmkdkbh-1,4
bdmkeagb-1,bdmkeagb-1,9
bdmkjacf-1,bdmkjacf-1,9
bdmklnec-1,bdmklnec-1,9
bdmkphco-1,bdmkphco-1,4
bdmlbflk-1,bdmlbflk-1,4
bdmllchh-1,bdmllchh-1,4
bdmlnnpc-1,bdmlnnpc-1,4
bdmloblf-1,bdmloblf-1,4
bdmlohpm-1,bdmlohpm-1,4
bdmmbfph-1,bdmmbfph-1,4
bdmmkjnn-1,bdmmkjnn-1,4
bdmmlhem-1,bdmmlhem-1,4
bdmmligc-1,bdmmligc-1,4
bdmnalia-1,bdmnalia-1,4
bdmnjcob-1,bdmnjcob-1,4
bdmnlkhm-1,bdmnlkhm-1,2
bdmnmlgp-1,bdmnmlgp-1,0
bdmnoack-1,bdmnoack-1,2
bdmobafk-1,bdmobafk-1,17
bdmobhdo-1,bdmobhdo-1,17
bdmobkik-1,bdmobkik-1,17
bdmoecol-1,bdmoecol-1,17
bdmofhdi-1,bdmofhdi-1,17
bdmoicel-1,bdmoicel-1,17
bdmoilko-1,bdmoilko-1,0
bdmokeej-1,bdmokeej-1,17
bdmolcjo-1,bdmolcjo-1,17
bdmolklg-1,bdmolklg-1,17
bdmombgh-1,bdmombgh-1,17
bdmpaoap-1,bdmpaoap-1,17
bdmpddch-1,bdmpddch-1,2
bdmpkdmg-1,bdmpkdmg-1,2
bdmploai-1,bdmploai-1,17
bdmpmelk-1,bdmpmelk-1,2
bdmpmofo-1,bdmpmofo-1,2
bdmppegp-1,bdmppegp-1,2
bdmppgbo-1,bdmppgbo-1,2
bdnaelld-1,bdnaelld-1,2
bdnagcca-1,bdnagcca-1,17
bdnaidih-1,bdnaidih-1,2
bdnakcbn-1,bdnakcbn-1,17
bdnalgpn-1,bdnalgpn-1,17
bdnbaamk-1,bdnbaamk-1,17
bdnbgfpg-1,bdnbgfpg-1,17
bdnbhcao-1,bdnbhcao-1,17
bdnbkokd-1,bdnbkokd-1,17
bdnbmfbk-1,bdnbmfbk-1,17
bdnbplbn-1,bdnbplbn-1,17
bdncjegl-1,bdncjegl-1,17
bdndflkk-1,bdndflkk-1,6
bdndgnho-1,bdndgnho-1,2
bdndgplg-1,bdndgplg-1,2
bdndipok-1,bdndipok-1,0
bdndlajn-1,bdndlajn-1,2
bdndleng-1,bdndleng-1,2
bdndlepp-1,bdndlepp-1,2
bdndlnfl-1,bdndlnfl-1,17
bdndmghp-1,bdndmghp-1,2
bdnebfdm-1,bdnebfdm-1,0
bdnedncd-1,bdnedncd-1,2
bdnefjfi-1,bdnefjfi-1,2
bdnegaak-1,bdnegaak-1,2
bdnegehh-1,bdnegehh-1,2
bdnemcnj-1,bdnemcnj-1,2
bdnemldg-1,bdnemldg-1,2
bdnepeeg-1,bdnepeeg-1,5
bdnfcfon-1,bdnfcfon-1,2
bdnfckmm-1,bdnfckmm-1,0
bdnfdaij-1,bdnfdaij-1,2
bdnfdbgi-1,bdnfdbgi-1,2
bdnfjkfj-1,bdnfjkfj-1,17
bdnfkcia-1,bdnfkcia-1,0
bdnfmmai-1,bdnfmmai-1,0
bdnfmmkh-1,bdnfmmkh-1,2
bdnfndbl-1,bdnfndbl-1,1
bdnfnpml-1,bdnfnpml-1,1
bdnfpebp-1,bdnfpebp-1,2
bdngakkg-1,bdngakkg-1,1
bdnganah-1,bdnganah-1,0
bdnggdjj-1,bdnggdjj-1,2
bdnggodl-1,bdnggodl-1,1
bdnglgpb-1,bdnglgpb-1,1
bdnhcnje-1,bdnhcnje-1,18
bdnhlfco-1,bdnhlfco-1,2
bdnhodgp-1,bdnhodgp-1,18
bdnhpdod-1,bdnhpdod-1,18
bdniamcp-1,bdniamcp-1,10
bdniimml-1,bdniimml-1,10
bdningfn-1,bdningfn-1,10
bdnjdief-1,bdnjdief-1,1
bdnjeime-1,bdnjeime-1,2
bdnjepki-1,bdnjepki-1,9
bdnjfgch-1,bdnjfgch-1,2
bdnjiind-1,bdnjiind-1,17
bdnjkakb-1,bdnjkakb-1,0
bdnjmlaf-1,bdnjmlaf-1,2
bdnjnagj-1,bdnjnagj-1,2
bdnjobfd-1,bdnjobfd-1,7
bdnjohje-1,bdnjohje-1,7
bdnjokmn-1,bdnjokmn-1,7
bdnkaljh-1,bdnkaljh-1,10
bdnkaneo-1,bdnkaneo-1,7
bdnkfkda-1,bdnkfkda-1,1
bdnkflmi-1,bdnkflmi-1,1
bdnkjcim-1,bdnkjcim-1,7
bdnkllab-1,bdnkllab-1,21
bdnkplic-1,bdnkplic-1,9
bdnlheip-1,bdnlheip-1,21
bdnllfho-1,bdnllfho-1,21
bdnlmcag-1,bdnlmcag-1,1
bdnlmeam-1,bdnlmeam-1,2
bdnlogig-1,bdnlogig-1,1
bdnlpfeh-1,bdnlpfeh-1,1
bdnmbgjj-1,bdnmbgjj-1,17
bdnmbnmh-1,bdnmbnmh-1,2
bdnmemnm-1,bdnmemnm-1,0
bdnmfjjm-1,bdnmfjjm-1,0
bdnmgabk-1,bdnmgabk-1,0
bdnmhmdm-1,bdnmhmdm-1,17
bdnmkbbf-1,bdnmkbbf-1,1
bdnmkiaa-1,bdnmkiaa-1,1
bdnmojie-1,bdnmojie-1,1
bdnmplhc-1,bdnmplhc-1,4
bdnncjec-1,bdnncjec-1,7
bdnnkopc-1,bdnnkopc-1,7
bdnodfpg-1,bdnodfpg-1,7
bdnodpaa-1,bdnodpaa-1,4
bdnondjp-1,bdnondjp-1,1
bdnpmegm-1,bdnpmegm-1,1
bdnppfdp-1,bdnppfdp-1,1
bdoaadjm-1,bdoaadjm-1,1
bdoacagf-1,bdoacagf-1,1
bdoacokc-1,bdoacokc-1,1
bdoafcdl-1,bdoafcdl-1,1
bdoaghcc-1,bdoaghcc-1,1
bdoaipcd-1,bdoaipcd-1,1
bdoajmpg-1,bdoajmpg-1,1
bdoanjao-1,bdoanjao-1,1
bdoaogep-1,bdoaogep-1,1
bdoappga-1,bdoappga-1,9
bdobaegi-1,bdobaegi-1,3
bdobahgl-1,bdobahgl-1,1
bdobgeeg-1,bdobgeeg-1,9
bdobhfgc-1,bdobhfgc-1,10
bdobkaig-1,bdobkaig-1,10
bdoccofo-1,bdoccofo-1,10
bdocfcnj-1,bdocfcnj-1,21
bdocjbbd-1,bdocjbbd-1,4
bdocooao-1,bdocooao-1,7
bdodapbc-1,bdodapbc-1,7
bdoddmgb-1,bdoddmgb-1,4
bdodgbkh-1,bdodgbkh-1,4
bdodgdph-1,bdodgdph-1,3
bdodljcb-1,bdodljcb-1,4
bdodokmi-1,bdodokmi-1,21
bdoeajgn-1,bdoeajgn-1,7
bdoecicb-1,bdoecicb-1,7
bdoeddep-1,bdoeddep-1,7
bdoedjhp-1,bdoedjhp-1,1
bdoejglb-1,bdoejglb-1,4
bdoembfn-1,bdoembfn-1,7
bdoemefi-1,bdoemefi-1,1
bdoeoeak-1,bdoeoeak-1,7
bdoeojjb-1,bdoeojjb-1,7
bdofbega-1,bdofbega-1,1
bdofglln-1,bdofglln-1,1
bdofhglc-1,bdofhglc-1,1
bdofjdbj-1,bdofjdbj-1,1
bdofnfhk-1,bdofnfhk-1,1
bdofpgjj-1,bdofpgjj-1,7
bdofpjni-1,bdofpjni-1,7
bdogdmpi-1,bdogdmpi-1,7
bdogidih-1,bdogidih-1,7
bdogjpfb-1,bdogjpfb-1,7
bdogmndf-1,bdogmndf-1,7
bdognejg-1,bdognejg-1,1
bdogpiej-1,bdogpiej-1,3
bdohamck-1,bdohamck-1,7
bdohedbc-1,bdohedbc-1,3
bdohfbcp-1,bdohfbcp-1,10
bdohfofj-1,bdohfofj-1,1
bdohgeim-1,bdohgeim-1,1
bdohhikp-1,bdohhikp-1,4
bdohiipj-1,bdohiipj-1,4
bdohjcda-1,bdohjcda-1,3
bdohlcai-1,bdohlcai-1,3
bdohnadc-1,bdohnadc-1,4
bdoihddg-1,bdoihddg-1,3
bdoikedh-1,bdoikedh-1,3
bdoilkid-1,bdoilkid-1,7
bdoiplof-1,bdoiplof-1,4
bdojdgbd-1,bdojdgbd-1,7
bdojfmck-1,bdojfmck-1,7
bdokbceg-1,bdokbceg-1,7
bdokbkfj-1,bdokbkfj-1,1
bdokdjdb-1,bdokdjdb-1,7
bdokempf-1,bdokempf-1,7
bdokmiij-1,bdokmiij-1,7
bdoknldp-1,bdoknldp-1,3
bdokoaak-1,bdokoaak-1,7
bdokonhk-1,bdokonhk-1,7
bdokphlh-1,bdokphlh-1,3
bdokpiga-1,bdokpiga-1,4
bdoladci-1,bdoladci-1,7
bdolbnch-1,bdolbnch-1,4
bdolckoe-1,bdolckoe-1,4
bdolhclh-1,bdolhclh-1,4
bdolkmkc-1,bdolkmkc-1,1
bdolnjld-1,bdolnjld-1,1
bdomdfdg-1,bdomdfdg-1,1
bdomdipi-1,bdomdipi-1,1
bdomhghi-1,bdomhghi-1,1
bdomincc-1,bdomincc-1,1
bdomnmjf-1,bdomnmjf-1,4
bdonckmn-1,bdonckmn-1,1
bdoneedk-1,bdoneedk-1,1
bdongmnm-1,bdongmnm-1,1
bdonjenm-1,bdonjenm-1,1
bdonoakf-1,bdonoakf-1,7
bdonoklm-1,bdonoklm-1,1
bdoobbao-1,bdoobbao-1,1
bdooddpl-1,bdooddpl-1,7
bdoohoci-1,bdoohoci-1,7
bdopahgn-1,bdopahgn-1,1
bdopdhfa-1,bdopdhfa-1,7
bdopfblg-1,bdopfblg-1,7
bdopjjcc-1,bdopjjcc-1,4
bdpaaffo-1,bdpaaffo-1,1
bdpabhbp-1,bdpabhbp-1,1
