#Selection name: Selection 1
#Area (µm^2): 2319865.78
Cell ID,Cluster,Transcripts,Area (µm^2)
lnidbnjc-1,Cluster 14,0,88.84
lngeebjh-1,Cluster 17,0,78.17
lngeefcp-1,Cluster 2,0,18.00
lnidbnka-1,Cluster 14,0,115.71
lngfohmc-1,Cluster 2,0,45.78
lnggbolp-1,Cluster 2,0,24.59
lngejldb-1,Cluster 2,0,46.96
lngfihob-1,Cluster 17,0,74.56
lngfhdfm-1,Cluster 17,0,63.29
lngfblnh-1,Cluster 17,0,78.31
lngepoja-1,Cluster 12,0,10.36
ohnpkjcm-1,Cluster 2,0,13.64
lnicogjc-1,Cluster 14,0,184.88
dgkeccof-1,Cluster 4,0,46.25
lnilcmkc-1,Cluster 4,0,11.63
lncpcidk-1,Cluster 1,0,46.82
dgjpaheb-1,Cluster 14,0,53.35
dgjpcjon-1,Cluster 14,0,132.23
dgjplenk-1,Cluster 14,0,122.55
lniffmgn-1,Cluster 21,0,50.65
dgjpajoo-1,Cluster 14,0,131.43
lncplbha-1,Cluster 4,0,18.43
dgjpcomh-1,Cluster 19,0,27.22
dgjlhjnn-1,Cluster 14,0,121.33
lncpmohp-1,Cluster 4,0,48.25
dgjplbia-1,Cluster 14,0,62.73
dgjlncho-1,Cluster 1,0,40.78
lnilflke-1,Cluster 14,0,49.09
dgjllfnd-1,Cluster 14,0,128.67
lnikipgl-1,Cluster 18,0,50.88
lnieohgp-1,Cluster 14,0,23.28
lnifaink-1,Cluster 18,0,8.55
lnccbing-1,Cluster 12,0,81.36
lnboilpe-1,Cluster 1,0,82.22
lndinjna-1,Cluster 1,0,110.73
lnebgcac-1,Cluster 5,0,9.38
dgkddkal-1,Cluster 4,0,55.75
